USGS_id,Com_id,Link_id,lat,lon
       06278300,-9999,12804142,44.504177,-107.396347
       06342450,-9999,14523345,46.915424,-100.815445
       06204070,-9999,7186434,45.253510,-109.702896
       06406000,-9999,14396284,43.828167,-103.191750
       06463500,-9999,16039510,42.688663,-99.685081
       06050000,-9999,3853413,45.546837,-111.046181
       06298000,-9999,5336835,44.845512,-107.332008
       06323000,-9999,5378020,44.543396,-106.830711
       06318500,-9999,5380868,44.331642,-106.785103
       06479215,-9999,9370700,45.185722,-97.186089
       06295113,-9999,13238607,45.357151,-106.989532
       06480650,-9999,7218820,44.069405,-96.480690
       06131200,-9999,12355773,47.540226,-106.156929
       06078500,-9999,12395494,47.649277,-112.877014
       06403300,-9999,14396660,43.717167,-103.367867
       06402500,-9999,14400096,43.450253,-103.296196
       06332770,-9999,21539336,47.738686,-102.096260
       06048650,-9999,3852267,45.724457,-111.060295
       06471800,-9999,11473702,45.511093,-98.566147
       06425100,-9999,14552525,44.239140,-103.143272
       06344600,-9999,16233369,47.025143,-103.038765
       06209500,-9999,4264796,45.085613,-109.331886
       06436198,-9999,5454566,44.620777,-103.472488
       06111800,-9999,12377951,47.094109,-109.462433
       06154400,-9999,12532944,48.226212,-108.730095
       06218500,-9999,12898110,43.578197,-109.752388
       06221400,-9999,12899984,43.344463,-109.412086
       06407500,-9999,14395792,43.969105,-103.378479
       06063000,-9999,3021550,46.613903,-112.076843
       06151500,-9999,12472144,48.680218,-109.247459
       06354480,-9999,14668901,46.113567,-99.839417
       06061500,-9999,3024246,46.520363,-111.946571
       06452320,-9999,11550704,43.327271,-98.972588
       06342260,-9999,14519511,47.054367,-101.191963
       06471200,-9999,11446137,45.935925,-98.454033
       06110020,-9999,12379043,46.912415,-110.196533
       06410500,-9999,17533119,44.084606,-103.575859
       06211000,-9999,4265440,45.438469,-109.254173
       06481480,-9999,7222416,43.863701,-96.853477
       06093200,-9999,12538720,48.366138,-112.812584
       06477500,-9999,12664828,43.773979,-98.261147
       06431500,-9999,5481765,44.485939,-103.863121
       06306250,-9999,5337699,44.978558,-106.838341
       06037500,-9999,3059764,44.660618,-111.070320
       06177500,-9999,12526443,47.413441,-105.583092
       06402000,-9999,14401052,43.426971,-103.472397
       06479438,-9999,9370962,45.012325,-97.167801
       06090500,-9999,12493987,47.224026,-110.935905
       06348500,-9999,16224753,46.845978,-101.238708
       06392950,-9999,9387457,43.860634,-104.105515
       06471500,-9999,11446173,45.573723,-98.438148
       06118500,-9999,12619204,46.454628,-110.386803
       06470800,-9999,11468868,46.236248,-98.076836
       06339100,-9999,16247217,47.233776,-102.778458
       06429905,-9999,5479125,44.524479,-104.085922
       06188000,-9999,2965578,44.923481,-110.373650
       06307600,-9999,5334729,45.302567,-106.503212
       06426130,-9999,10902309,44.262325,-105.439980
       06278500,-9999,12804114,44.565754,-107.710831
       06343000,-9999,16235445,46.864155,-102.951241
       06035000,-9999,4319088,45.723000,-111.740921
       06335750,-9999,14569114,46.573101,-103.556252
       06411500,-9999,17533145,44.076168,-103.467682
       06224000,-9999,12900462,43.175323,-109.206024
       06299980,-9999,5335435,44.899475,-107.023285
       06430500,-9999,5479389,44.572803,-104.052452
       06479500,-9999,9372356,44.939262,-97.143051
       06466400,-9999,11760272,42.616695,-97.877403
       06091700,-9999,12538518,48.424191,-112.949699
       06183450,-9999,3097061,48.688927,-104.508308
       06469400,-9999,11500082,47.160603,-98.967506
       06347000,-9999,16224323,46.548965,-101.644104
       06119600,-9999,12619198,46.477501,-110.253319
       06478690,-9999,16014114,43.424187,-97.211800
       06033000,-9999,4331165,46.205029,-112.087761
       06088500,-9999,12397372,47.560364,-111.541878
       06354882,-9999,14490772,45.717087,-100.553017
       06412500,-9999,17533253,44.052742,-103.312775
       06228350,-9999,12889559,42.968796,-109.037056
       06440200,-9999,16131765,43.965096,-101.771202
       06412810,-9999,17533823,44.058769,-103.296982
       06449000,-9999,20180463,43.153866,-101.481117
       06481500,-9999,7223720,43.531147,-96.786110
       06400875,-9999,9556391,43.185616,-103.228371
       06478522,-9999,11759050,42.768433,-97.168442
       06225000,-9999,12900374,43.237583,-109.021584
       06406500,-9999,14398608,43.725998,-102.915825
       06317020,-9999,9587578,44.622738,-106.024902
       06340000,-9999,16249787,47.292225,-101.938278
       06447500,-9999,20179529,43.170471,-101.633514
       06465700,-9999,11645915,42.656261,-98.042244
       05017500,9304958,9306656,48.844494,-113.417984
       06332000,-9999,21533074,48.381840,-102.767006
       06352000,-9999,21860180,46.154743,-102.468155
       06019500,-9999,240680,45.191738,-112.143837
       06347500,-9999,16224859,46.690929,-101.461487
       06253000,-9999,12871001,43.204567,-108.245674
       06447230,-9999,16072528,43.755932,-101.223633
       06479525,-9999,9372528,44.728493,-97.042725
       06425720,-9999,10906949,43.985161,-105.393906
       06445685,-9999,16099125,43.015476,-102.838615
       06414000,-9999,17533719,44.086014,-103.234947
       06305700,-9999,5337993,44.885708,-106.988029
       06336600,-9999,13466672,47.169006,-103.985664
       06453600,-9999,11673186,42.810875,-98.176254
       06307740,-9999,12754833,45.585785,-106.255081
       06350000,-9999,16213178,46.427456,-102.554131
       06020600,-9999,240642,45.244080,-112.109482
       06468170,-9999,12570210,47.557247,-98.858566
       06024450,-9999,4223684,45.617279,-113.457626
       06466500,-9999,11761348,42.761009,-97.939819
       06295220,-9999,13236539,45.681530,-106.694931
       06071300,-9999,3018600,47.003979,-112.062943
       06079000,-9999,12395028,47.627819,-112.862259
       06449100,-9999,20180511,43.090237,-101.170807
       06166000,-9999,12297370,48.376949,-107.564011
       06108000,-9999,12745871,47.932022,-111.561150
       06418900,-9999,17533381,44.024349,-103.094322
       06433000,-9999,5479727,44.667004,-103.838997
       06446700,-9999,16074256,43.541489,-101.803688
       06185110,-9999,3102237,48.170124,-104.626030
       06220800,-9999,12900872,43.440868,-109.452797
       06120500,-9999,12619810,46.427715,-109.828011
       06216900,-9999,12913595,45.819248,-108.289886
       06339500,-9999,16247437,47.155067,-102.062408
       06483290,-9999,7242391,43.420540,-96.164131
       06167500,-9999,12296610,48.429100,-107.185623
       06279940,-9999,12794905,44.469387,-109.429909
       06076690,-9999,12419295,46.799431,-111.177132
       06280300,-9999,12788124,44.207657,-109.554947
       06446000,-9999,16099571,43.250156,-102.825851
       06195600,-9999,4064058,45.739899,-110.481506
       06468250,-9999,12576056,47.402985,-98.797127
       06294000,-9999,12770015,45.729469,-107.547150
       06464100,-9999,11653122,43.131653,-100.113747
       06200000,-9999,4366570,45.836708,-109.935463
       06077200,-9999,12419159,46.831856,-111.198227
       06349500,-9999,14682302,46.800892,-100.653008
       06205000,-9999,7184606,45.554104,-109.384247
       06139500,-9999,12319297,48.549885,-109.818336
       06482610,-9999,7223370,43.621597,-96.567078
       06080900,-9999,12395582,47.616566,-112.680862
       06130000,-9999,12599885,46.928394,-107.930687
       06023000,-9999,239166,45.511269,-112.336617
       06135000,-9999,12340828,48.986706,-110.428986
       06123030,-9999,12620110,46.321968,-109.464661
       06479770,-9999,9375808,44.467651,-96.886337
       06306300,-9999,5334435,45.012295,-106.832481
       06345500,-9999,16236093,46.741287,-102.301781
       06324970,-9999,9572887,44.929443,-105.353149
       06313500,-9999,9594048,43.691525,-106.316071
       06082200,-9999,12395664,47.545425,-112.342880
       06331000,-9999,14586327,48.274551,-103.567993
       06038500,-9999,3057956,44.869946,-111.340874
       06043500,-9999,3855315,45.498459,-111.270706
       06099000,-9999,12657047,48.611107,-112.340363
       06356500,-9999,16188366,45.650482,-102.640625
       06464500,-9999,11654348,43.023037,-99.775841
       06483500,-9999,7242913,43.205196,-96.322784
       06308400,-9999,12752129,46.221645,-105.696426
       06024540,-9999,4224658,45.812645,-113.303215
       06340010,-9999,16248877,47.253971,-101.793297
       06449500,-9999,20182043,43.332672,-100.890099
       06186500,-9999,2965742,44.585949,-110.374603
       06324000,-9999,5377442,44.871555,-106.070648
       06235500,-9999,12890553,42.998947,-108.368973
       06478600,-9999,16014062,43.455509,-97.119545
       06085800,-9999,12397906,47.502605,-111.924889
       06225500,-9999,12901126,43.241631,-109.008789
       06425500,-9999,14555623,44.246883,-102.489426
       06426500,-9999,10904719,44.324783,-104.955093
       06345780,-9999,16236583,46.654964,-102.075073
       06421500,-9999,17534793,43.943554,-102.859070
       06307500,-9999,5334799,45.143425,-106.770088
       06207500,-9999,4265860,45.010487,-109.074272
       06480000,-9999,9376712,44.182091,-96.744377
       06340500,-9999,16249791,47.286026,-101.629707
       06355500,-9999,21851961,45.799892,-102.365356
       06400000,-9999,5438910,43.238056,-103.587090
       06276500,-9999,12816853,44.152321,-108.876762
       06024580,-9999,4224646,45.853546,-113.081589
       06354580,-9999,14665387,46.271992,-100.272896
       06181000,-9999,12517334,48.165642,-105.174461
       06340590,-9999,16248681,47.347229,-101.409691
       06470000,-9999,11463132,46.891659,-98.683243
       06227600,-9999,12902084,43.136425,-108.702385
       06073500,-9999,12439987,47.198589,-112.094826
       06295900,-9999,13235029,46.192650,-106.496857
       06125600,-9999,12621638,46.287189,-108.941437
       06108800,-9999,12746007,47.932785,-110.513451
       06114700,-9999,12375905,47.668144,-109.652512
       06099500,-9999,12644287,48.426033,-111.908104
       06077500,-9999,12416463,47.187866,-111.382210
       06334500,-9999,9792506,45.543159,-103.967468
       06281000,-9999,12788684,44.432961,-109.253105
       06351200,-9999,16214760,46.126465,-101.332756
       06386500,-9999,9554185,43.423088,-104.125496
       06450500,-9999,20177973,43.601254,-100.744576
       06470500,-9999,11468954,46.403515,-98.322830
       06282000,-9999,4425861,44.520092,-109.095306
       06126500,-9999,12606701,46.432819,-108.559753
       06353000,-9999,21861216,46.091183,-101.328339
       06089000,-9999,12397894,47.525291,-111.493286
       06038800,-9999,3059646,44.887711,-111.577972
       06479010,-9999,16016298,42.818062,-96.920937
       06101500,-9999,12644047,48.288498,-111.058609
       06228000,-9999,12902364,43.006363,-108.367798
       06428200,-9999,10900089,44.792366,-104.482094
       06470878,-9999,11473846,45.924938,-98.182106
       06208500,-9999,4268026,45.456791,-108.840218
       06446500,-9999,16074906,43.700439,-101.938919
       06012500,-9999,4169038,44.655479,-112.371895
       06191500,-9999,4369760,45.119465,-110.798172
       06307616,-9999,12756851,45.415115,-106.459572
       06359500,-9999,11252528,45.197666,-102.157074
       06481000,-9999,7222688,43.787823,-96.743637
       06395000,-9999,9555429,43.306927,-103.824188
       06471000,-9999,11473636,45.623577,-98.326340
       06127500,-9999,12603855,46.515240,-108.114532
       06354000,-9999,16203752,46.380455,-100.931061
       06348300,-9999,16223819,46.704170,-101.214264
       06441500,-9999,16128803,44.331676,-100.386612
       06472000,-9999,11479108,45.210911,-98.401474
       06447000,-9999,16074848,43.752209,-101.524193
       06482000,-9999,7224014,43.506176,-96.732521
       06428500,-9999,5450580,44.755905,-104.058708
       06140500,-9999,12323071,48.559860,-109.683548
       06025250,-9999,4226632,45.700523,-112.736542
       06482020,-9999,7223612,43.571114,-96.705437
       06349000,-9999,16225429,46.836319,-100.962814
       06436000,-9999,5454530,44.695030,-103.747978
       06473000,-9999,12694924,44.996956,-98.479996
       06285100,-9999,940080052,44.839264,-108.432518
       06475000,-9999,12695090,44.907314,-98.457268
       06040000,-9999,3056360,45.226894,-111.751488
       06154100,-9999,12327527,48.491688,-108.732315
       06335500,-9999,14571638,46.306759,-103.921753
       06401500,-9999,9555125,43.345074,-103.438042
       06155030,-9999,12327243,48.406639,-108.298515
       06307830,-9999,12753749,45.846001,-106.220299
       06130500,-9999,12723432,46.989895,-107.888596
       06357800,-9999,21834041,45.657280,-100.815681
       06437000,-9999,5454116,44.520672,-103.136429
       06155500,-9999,12328223,48.350571,-107.906059
       06016000,-9999,4216412,45.116936,-112.748795
       06483950,-9999,7226214,43.062393,-96.476883
       06259000,-9999,12870023,43.421925,-108.179482
       06447450,-9999,16076140,43.717949,-100.708954
       06485500,-9999,7226820,42.828220,-96.563766
       06017000,-9999,4215456,45.227646,-112.648026
       06164510,-9999,12306001,48.508835,-107.205597
       06485910,-9999,7226762,42.609142,-96.528183
       06025500,-9999,4228286,45.525932,-112.701317
       06485950,-9999,7226854,42.556911,-96.483810
       06102050,-9999,12646291,47.946152,-110.582352
       06192500,-9999,4366016,45.595005,-110.567261
       06317000,-9999,9587546,44.650284,-106.129974
       06172310,-9999,12307723,48.309093,-106.799797
       06018500,-9999,4215022,45.381413,-112.456871
       06402600,-9999,14397246,43.505634,-103.069267
       06360500,-9999,11258604,45.260666,-100.858894
       06174500,-9999,12308335,48.128128,-106.402573
       06403700,-9999,14399328,43.672623,-102.892052
       06026210,-9999,4231932,45.441471,-112.550034
       06452000,-9999,11547654,43.752625,-99.524246
       06324500,-9999,5387929,45.065708,-105.869888
       06438000,-9999,5460336,44.369877,-102.570137
       06041000,-9999,3054074,45.483627,-111.631180
       06336000,-9999,14567692,46.926456,-103.534325
       06308500,-9999,12751711,46.394924,-105.847153
       06476000,-9999,12699860,44.358112,-98.194328
       06023100,-9999,4213042,45.545052,-112.333481
       06026420,-9999,4228060,45.550095,-112.360306
       06408650,-9999,14399470,43.895454,-102.648033
       06477000,-9999,12664516,43.961430,-98.055969
       06026500,-9999,4316948,45.609741,-112.329361
       06423500,-9999,14555097,44.087128,-102.400696
       06478000,-9999,12667026,43.666862,-97.929962
       06052500,-9999,3850885,45.885414,-111.439003
       06268600,-9999,12840618,44.030712,-107.964561
       06027600,-9999,4315464,45.748180,-112.189194
       06478500,-9999,12668946,43.191532,-97.638870
       06274300,-9999,24660034,44.416653,-108.029007
       06478513,-9999,12669690,42.995968,-97.369934
       06461500,-9999,16031404,42.903091,-100.365669
       06438500,-9999,14376509,44.531399,-101.932480
       06337000,-9999,14469195,47.597782,-103.266350
       06326500,-9999,9826284,46.434528,-105.315796
       06214500,-9999,4342992,45.799603,-108.468384
       06279500,-9999,12802828,44.759991,-108.181717
       06036650,-9999,4320140,45.897556,-111.595238
       06287000,-9999,12781155,45.320789,-107.904358
       06287800,-9999,12781087,45.459839,-107.749115
       06054500,-9999,3030030,46.146774,-111.420982
       06288400,-9999,12778579,45.643082,-107.655273
       06065500,-9999,3024846,46.765556,-111.888885
       06294500,-9999,12775637,46.124649,-107.470711
       06066500,-9999,3021998,46.992832,-112.008766
       06074000,-9999,12443973,47.270901,-111.695412
       06078200,-9999,12443901,47.434647,-111.396828
       06295000,-9999,13260207,46.278378,-106.675331
       06463720,-9999,16035106,42.779572,-99.339005
       06090800,-9999,12436757,47.825222,-110.646370
       06309000,-9999,13261505,46.425220,-105.851646
       06109500,-9999,12735448,48.017963,-110.282387
       06327500,-9999,21876099,47.109783,-104.718956
       06115200,-9999,12352441,47.630905,-108.685478
       06329500,-9999,21871785,47.679775,-104.149734
       06465500,-9999,11645823,42.744907,-98.234245
       06177000,-9999,12463734,48.079300,-105.521973
       06185500,-9999,3012079,48.122078,-104.481804
       06342500,-9999,14523623,46.813133,-100.823578
       06711570,-9999,189855,39.668831,-104.958572
       06711515,-9999,189861,39.593407,-104.905373
       06730160,-9999,2889178,40.059566,-105.343567
       06935980,-9999,6010012,38.757210,-90.429237
       06917630,-9999,7367067,37.517010,-94.555092
       06599900,-9999,17243674,42.726761,-96.340034
       06711618,-9999,188107,39.709045,-105.049500
       06711575,-9999,189899,39.671360,-104.979805
       06714800,-9999,2885578,39.662647,-105.740456
       06746095,-9999,2900149,40.541206,-105.880829
       06486000,-9999,17244390,42.489403,-96.428032
       06803502,-9999,17405601,40.830772,-96.647903
       06709740,-9999,188283,39.591850,-105.008293
       06893830,-9999,4390805,39.037956,-94.358017
       06935997,-9999,6009092,38.855663,-90.279922
       06935850,-9999,6009534,38.645164,-90.533485
       06879650,-9999,18841318,39.103260,-96.597687
       06893557,-9999,4390865,39.039150,-94.582581
       06935955,-9999,6009232,38.727421,-90.450356
       06935755,-9999,6009712,38.605724,-90.669434
       06614800,-9999,16000378,40.486256,-105.868469
       06727500,-9999,2889346,40.036068,-105.347771
       06746110,-9999,2900061,40.562473,-105.863327
       06914990,-9999,2992636,38.762066,-94.873245
       06893970,-9999,4390589,39.087936,-94.342155
       06893620,-9999,4390605,39.100338,-94.471153
       06902995,-9999,5969054,39.582676,-93.139511
       06710150,-9999,189869,39.572399,-104.939430
       06719840,-9999,2884976,39.827152,-105.041084
       06772775,-9999,7297570,41.090981,-98.079628
       06600900,-9999,17244186,42.145779,-96.484207
       06720460,-9999,229717,39.816959,-104.802597
       06714400,-9999,2885330,39.624210,-105.712296
       06696980,-9999,5239426,39.341248,-105.923798
       06935770,-9999,6009568,38.646427,-90.636177
       06824000,-9999,11714577,40.058392,-101.751099
       06622900,-9999,15984957,41.343353,-106.524834
       06803520,-9999,17405597,40.844402,-96.585770
       06720820,-9999,228553,39.897205,-105.052368
       06821080,-9999,2529443,39.560871,-94.410553
       06906150,-9999,4461060,39.894737,-92.491402
       06803170,-9999,17405855,40.807491,-96.794296
       06709910,-9999,940190148,39.599308,-105.039986
       06711780,-9999,188073,39.729042,-105.049080
       06714500,-9999,2885314,39.662838,-105.704582
       06935890,-9999,6009374,38.681194,-90.487404
       06935830,-9999,6009476,38.654766,-90.595116
       06918493,-9999,7376259,37.266556,-93.251213
       06622700,-9999,15983485,41.369320,-106.521721
       06775900,-9999,17391613,41.823448,-100.737259
       06803510,-9999,17405547,40.887253,-96.676071
       06708600,-9999,192089,39.254963,-104.950249
       06610788,-9999,17217726,41.177647,-96.124573
       06718550,-9999,2885552,39.752495,-105.401955
       06914950,-9999,2993494,38.753784,-94.976692
       06901250,-9999,5966260,40.065460,-93.141258
       06901205,-9999,5966530,40.258568,-93.082611
       06823500,-9999,11714581,40.042259,-101.868759
       06610785,-9999,17217684,41.204521,-96.123978
       06647500,-9999,22108899,42.612156,-105.858719
       06701700,-9999,191379,39.143070,-105.160339
       06893300,-9999,4392793,38.938553,-94.674873
       06627800,-9999,15983265,41.435810,-106.974380
       06623800,-9999,15984809,41.021801,-106.823181
       06803093,-9999,17405857,40.770031,-96.778366
       06610750,-9999,17217578,41.299282,-96.051117
       06659580,-9999,17497439,40.993343,-105.754181
       06710385,-9999,188199,39.632698,-105.338295
       06711555,-9999,189361,39.650700,-104.983604
       06920520,-9999,2986242,37.881592,-93.518082
       06894200,-9999,4389645,39.330444,-94.330978
       06893080,-9999,4393405,38.811165,-94.674530
       06632400,-9999,15968457,41.583717,-106.225105
       06664400,-9999,17484723,41.839916,-105.226685
       06716100,-9999,2885144,39.758560,-105.660957
       06889630,-9999,3646432,39.025131,-95.694878
       06892513,-9999,3727673,39.025780,-94.817719
       06936475,-9999,6010004,38.815659,-90.256905
       06803000,-9999,17405877,40.661278,-96.668320
       06715000,-9999,2885542,39.746330,-105.674156
       06893890,-9999,4390979,39.018246,-94.339592
       06893350,-9999,4392931,38.913055,-94.631714
       06628900,-9999,15981273,41.586239,-106.611809
       06610765,-9999,17217650,41.234192,-96.014221
       06610793,-9999,17217754,41.155937,-96.041779
       06708800,-9999,191765,39.424034,-104.907509
       06716500,-9999,2885140,39.762768,-105.638878
       06910230,-9999,5162189,38.928772,-92.342278
       06610720,-9999,17217462,41.378490,-96.182335
       06601000,-9999,17244016,42.320511,-96.487991
       06712000,-9999,231167,39.360886,-104.765411
       06803080,-9999,17405897,40.758118,-96.717331
       06885500,-9999,2277053,39.678520,-96.443367
       06821150,-9999,2530269,39.389252,-94.577614
       06892360,-9999,3730091,38.954315,-94.974724
       06893100,-9999,4393325,38.837971,-94.617142
       06923500,-9999,7397417,37.717983,-92.857925
       06634060,-9999,15961554,42.332775,-106.155098
       06814000,-9999,19158238,39.945148,-96.098663
       06720990,-9999,225687,40.070789,-104.830429
       06724970,-9999,2888948,40.140362,-105.114456
       06893390,-9999,4392783,38.942955,-94.593430
       06710605,-9999,188633,39.653214,-105.179443
       06909500,-9999,5156625,39.119064,-92.564331
       06900640,-9999,5967976,39.887123,-93.392723
       06892495,-9999,3730031,38.979103,-94.921860
       06906200,-9999,4461478,39.745995,-92.519089
       06630465,-9999,15968499,41.550117,-106.407776
       06661000,-9999,17494177,41.292747,-106.036827
       06806500,-9999,7312223,40.794788,-95.909767
       06755960,-9999,2875511,41.138103,-104.847618
       06899900,-9999,5965096,40.471458,-93.281235
       06879810,-9999,18841166,39.191513,-96.652855
       06709000,-9999,191739,39.448624,-104.983139
       06893150,-9999,4393139,38.890823,-94.581314
402114105350101,-9999,13584,40.350464,-105.578583
       06915000,-9999,2992906,38.635910,-94.890327
       06610732,-9999,17217574,41.300343,-96.102844
       06819185,-9999,3722745,40.656189,-94.723656
       06893820,-9999,4390909,39.019619,-94.382492
       06769525,-9999,7261053,40.710896,-99.396927
       06917240,-9999,7366813,37.837368,-94.979202
       06781600,-9999,17351569,41.425343,-100.210175
393109104464500,-9999,230137,39.526527,-104.782707
       06823000,-9999,11713555,40.064510,-102.025429
       06895000,-9999,4386317,39.332726,-93.979126
       06897000,-9999,5105824,40.290047,-94.037262
       06911900,-9999,10117754,38.710335,-95.835396
       06803530,-9999,17399459,41.018501,-96.545738
       06888300,-9999,3642794,39.266979,-96.376549
       06921200,-9999,7388709,37.752884,-93.273064
       06709530,-9999,188691,39.506554,-105.025055
       06886500,-9999,2278259,39.472118,-96.831505
       06893500,-9999,4392705,38.957325,-94.559296
       06870300,-9999,18885046,38.660858,-97.414421
       06634620,-9999,15963456,41.963650,-106.215965
       06610770,-9999,17217680,41.204361,-96.016525
       06804000,-9999,17398607,41.149792,-96.544937
       06894000,-9999,4391187,39.097809,-94.302185
       06869950,-9999,18869658,38.854176,-97.653145
       06811500,-9999,19161749,40.393768,-95.814339
       06701620,-9999,190819,39.172424,-105.127670
       06719505,-9999,2885178,39.752968,-105.232628
       06888000,-9999,3642310,39.344498,-96.215134
       06646000,-9999,22105603,42.704079,-106.030884
       06751150,-9999,2898187,40.876106,-105.338806
       06925250,-9999,7398873,37.940659,-93.067696
       06625000,-9999,15983787,41.305721,-106.715195
       06772898,-9999,7301714,41.291512,-97.730515
       06917500,-9999,7366795,37.859241,-94.672081
       06903400,-9999,5124308,40.952492,-93.255447
       06910800,-9999,10116766,38.560158,-95.967743
       06888500,-9999,3643688,39.063766,-96.161232
       06899700,-9999,5108288,39.672016,-93.765205
       06794650,-9999,7301710,41.352345,-97.403076
       06803486,-9999,17405565,40.859150,-96.779716
       06891810,-9999,3728285,39.446526,-95.157028
       06917560,-9999,7366787,37.865677,-94.567810
       06911490,-9999,10116456,38.601871,-95.687126
       06604440,-9999,14620352,43.201984,-95.236572
       06921590,-9999,2335349,38.475998,-94.329994
       06891260,-9999,3732321,38.898254,-95.590866
       06918460,-9999,7374577,37.401867,-93.802475
       06799445,-9999,17254208,42.275330,-96.859596
       06803495,-9999,17405849,40.842548,-96.685951
       06713000,-9999,230645,39.657585,-104.865181
       06804700,-9999,17399187,41.052608,-96.375008
       06853800,-9999,19017621,39.899124,-98.250580
       06730200,-9999,2889214,40.050716,-105.182159
       06803513,-9999,17405835,40.884571,-96.638840
       06909950,-9999,5162299,38.918045,-92.696449
       06751490,-9999,2900581,40.792988,-105.251938
       06918060,-9999,7367099,37.874050,-94.396111
       06610795,-9999,17219246,41.119183,-95.937462
       06713500,-9999,233727,39.728775,-104.990227
       06893578,-9999,4391199,39.064121,-94.507126
       06919500,-9999,7371515,37.830952,-93.874893
       06775500,-9999,17394882,41.830650,-100.102615
       06762500,-9999,17457349,41.228035,-103.881470
394329104490101,-9999,230619,39.735767,-104.826149
       06896000,-9999,4388079,39.346550,-93.496635
       06918440,-9999,7374295,37.443829,-93.689980
394839104570300,-9999,229677,39.811424,-104.951553
       06891850,-9999,3728525,39.346367,-95.107254
       06903700,-9999,5123830,40.799786,-93.188377
       06602020,-9999,17235026,42.230648,-96.078392
       06600100,-9999,940230078,42.979862,-96.006454
       06890100,-9999,745717,39.522247,-95.532364
       06917000,-9999,7360005,38.017441,-94.715004
       06914100,-9999,10124416,38.351734,-95.197777
       06803555,-9999,17405447,40.978287,-96.446785
       06927240,-9999,5159279,38.760998,-91.839745
       06800000,-9999,17262269,41.570812,-96.651672
       06855850,-9999,5923734,39.593014,-97.781006
       06896400,-9999,5106070,40.250080,-94.360664
       06638090,-9999,15950892,42.504631,-108.249138
       06730500,-9999,2888998,40.133026,-105.017929
       06921720,-9999,2328561,38.557999,-93.965775
       06730525,-9999,2888828,40.160473,-105.007927
       06773500,-9999,7298760,41.330025,-97.667137
       06813000,-9999,3702270,40.337154,-95.405663
       06836500,-9999,19095401,40.141441,-100.683983
       06876700,-9999,3539121,39.139954,-97.833015
       06932000,-9999,7446307,37.909893,-91.900711
       06912500,-9999,10116002,38.644924,-95.560326
       06785500,-9999,17334221,41.942070,-99.862099
       06927000,-9999,5984765,38.451626,-91.999649
       06926290,-9999,5987041,38.269405,-92.237961
       06741510,-9999,12932,40.379154,-105.064072
       06884200,-9999,4024117,39.812283,-97.041298
       06921070,-9999,7388043,37.672688,-93.381165
       06907700,-9999,7501510,38.871971,-93.620865
       06814500,-9999,19153015,40.159714,-95.935951
       06928300,-9999,7411738,37.596821,-92.232338
       06602400,-9999,14626230,41.957909,-95.989349
       06878000,-9999,18880718,39.031788,-97.039940
       06867500,-9999,7329862,39.073822,-98.853622
       06819500,-9999,3723311,40.323090,-94.827011
       06605000,-9999,14621218,43.127316,-95.204201
       06878600,-9999,18888354,38.950890,-96.853889
       06918740,-9999,7374093,37.484333,-93.485062
       06911000,-9999,10117304,38.518364,-95.688339
       06820410,-9999,3723325,40.104839,-94.842041
       06799100,-9999,17274026,42.144043,-97.469261
       06891500,-9999,3733307,38.911194,-95.259804
       06900050,-9999,5966418,40.019657,-93.438400
       06921600,-9999,2335475,38.452343,-94.004242
       06914500,-9999,10123668,38.446655,-95.085770
       06889200,-9999,3645652,39.202671,-95.873962
       06600500,-9999,17240094,42.569958,-96.318619
       06797500,-9999,17285475,42.268463,-98.345406
       06659502,-9999,17495437,41.137505,-105.978088
       06917060,-9999,7362777,37.994324,-94.365173
       06815000,-9999,19153077,40.037914,-95.598953
       06807410,-9999,19209621,41.389351,-95.371689
       06903900,-9999,940280022,40.818928,-92.882515
       06901500,-9999,5967984,39.887367,-93.227928
       06799500,-9999,17254864,41.708290,-96.525345
       06834000,-9999,19081429,40.354786,-101.121429
       06892000,-9999,3729049,39.115700,-95.011162
       06838000,-9999,19070233,40.230347,-100.500778
       06896900,-9999,5106004,40.026829,-94.122429
       06906800,-9999,5995392,38.699722,-92.968903
       06608500,-9999,17246982,41.830441,-95.931442
       06809210,-9999,19166273,41.343475,-95.076553
       06635000,-9999,15966993,42.009911,-106.518768
       06889500,-9999,3646124,39.099995,-95.723183
       06921350,-9999,7388803,37.905239,-93.325409
       06827000,-9999,11699186,39.668674,-102.009239
       06772100,-9999,7291290,40.857807,-98.406937
       06863420,-9999,7317820,38.922985,-99.658737
       06752260,-9999,2900003,40.585739,-105.065384
       06913000,-9999,10116676,38.590263,-95.451927
       06660000,-9999,17495175,41.328407,-105.605476
       06923250,-9999,7404139,37.682720,-92.927170
       06700000,-9999,190871,39.157078,-105.313034
       06752280,-9999,2900123,40.550915,-105.012901
       06835500,-9999,19081917,40.241661,-100.880585
       06639000,-9999,15954494,42.491791,-107.126968
       06897500,-9999,5106782,39.923782,-93.943634
       06601200,-9999,17244488,42.007751,-96.241211
       06786000,-9999,17334243,41.783928,-99.393608
       06890900,-9999,747785,39.110703,-95.422951
       06919020,-9999,7371873,37.738701,-93.786964
       06904010,-9999,5121718,40.682423,-92.771866
       06607200,-9999,17227027,42.156349,-95.810135
       06913500,-9999,10116308,38.619427,-95.266281
       06906000,-9999,5816209,39.510315,-92.946899
       06661585,-9999,17493341,41.556618,-105.681160
       06701900,-9999,190643,39.263084,-105.217789
       06928420,-9999,7410408,37.791420,-92.179901
