USGS_id,Link_id,lat,lon,area,OBJECTID
"01031450","1722913",45.18433,-69.451157,95.4,"9"
"01068910","5845396",43.415554,-70.734039,44.6,"9"
"01103280","5867575",42.13887,-71.400406,65.7,"9"
"01096000","6076039",42.634815,-71.659859,65.9,"9"
"01094500","6076105",42.502548,-71.722633,110,"9"
"01117500","6141084",41.443115,-71.681343,100,"9"
"01119382","6162555",41.828594,-72.313698,96.3,"9"
"01127500","6168318",41.558571,-72.121506,89.3,"9"
"01100627","6744972",42.668686,-71.14679,72.8,"9"
"01076000","6730287",43.801304,-71.85157,143,"9"
"01078000","6731199",43.567513,-71.748253,85.8,"9"
"01206900","7712706",41.675068,-73.068779,99.8,"9"
"01208925","7732355",41.162819,-73.272476,28.6,"9"
"01209901","7733045",41.067684,-73.552216,34,"9"
"01163500","9343765",42.629345,-72.110542,-999,"9"
"01153550","10102348",43.191444,-72.485252,112,"9"
"01019000","5196478",45.168594,-67.761971,228.3,"9"
"01200000","7712756",41.660744,-73.527069,203,"9"
"01031300","1721977",45.261433,-69.580643,118,"9"
"01105000","5867537",42.177567,-71.189812,34.7,"9"
"01090800","6741500",43.068306,-71.651176,63.1,"9"
"01083000","6764078",42.885571,-71.970947,44,"9"
"01208990","7731677",41.289284,-73.392395,21,"9"
"04296500","4599753",44.939445,-72.1903,142,"9"
"01086000","6761776",43.249825,-71.728447,146,"9"
"01164000","9343773",42.62759,-72.15345,189,"9"
"01072800","5844728",43.276108,-70.978676,79.9,"9"
"01175500","7691607",42.259792,-72.336777,189,"9"
"01017290","802877",46.89048,-67.951187,234,"9"
"01122000","6163159",41.718765,-72.194099,174,"9"
"01154950","9331072",43.144836,-72.368927,74.6,"9"
"01069500","5844210",43.419052,-70.660355,99,"9"
"01179500","6097249",42.288654,-72.863274,161,"9"
"01037000","1735782",44.860405,-68.831245,196,"9"
"01102000","5860401",42.658966,-70.89119,125,"9"
"01125000","6144829",42.051556,-71.880768,86,"9"
"01119500","6162965",41.741615,-72.2649,121,"9"
"01197500","7710210",42.233929,-73.355995,282,"9"
"01123600","6147605",42.080753,-72.050041,94.4,"9"
"01196500","6177036",41.445282,-72.839767,115,"9"
"01018035","817165",46.182926,-67.804031,257,"9"
"01047000","3321976",44.874397,-69.963158,353,"9"
"01011500","4288013",47.20575,-68.956543,524,"9"
"01108410","6128297",41.901634,-71.095268,43.5,"9"
"01114500","6128489",41.860737,-71.48835,38.3,"9"
"01089500","6740276",43.257061,-71.36927,157,"9"
"01097000","6772217",42.432343,-71.456261,116,"9"
"01209005","7731877",41.243927,-73.348549,34.6,"9"
"01043500","1032541",45.230209,-70.200058,516,"9"
"01105554","5867473",42.227142,-71.132729,83.7,"9"
"01111500","6119204",41.996979,-71.556702,91.2,"9"
"01098530","6772927",42.327904,-71.397469,106,"9"
"01109000","6129519",41.952625,-71.172485,43.3,"9"
"01108000","6126439",41.93959,-70.973175,261,"9"
"01087000","6761086",43.293556,-71.696205,129,"9"
"01094000","6745410",42.864456,-71.512421,171,"9"
"011055566","5866519",42.270733,-71.068634,101,"9"
"01091500","6741094",43.016056,-71.556625,202,"9"
"01129500","4593223",44.747673,-71.628075,799,"9"
"01122500","6163185",41.693272,-72.179771,404,"9"
"01075000","6731257",43.975132,-71.679535,193,"9"
"01064500","9316375",43.988422,-71.099022,385,"9"
"01109730","6115840",42.196728,-71.767769,71.4,"9"
"01053500","19334535",44.787865,-71.123039,1046,"9"
"01048000","3322258",44.707905,-69.936066,516,"9"
"01118500","6140952",41.382694,-71.833618,295,"9"
"01198125","7710044",42.08741,-73.328239,465,"9"
"01209500","7732315",41.169167,-73.367233,79.8,"9"
"01151500","6089035",43.60363,-72.357735,221,"9"
"01116500","6129655",41.751518,-71.442253,200,"9"
"01125100","6148379",41.973679,-71.899338,101,"9"
"01031500","1722317",45.172615,-69.33078,298,"9"
"01109403","6128655",41.829021,-71.349548,53.1,"9"
"01053600","19334577",44.665104,-71.186241,1177,"9"
"01049500","3324780",44.230434,-69.775307,217,"9"
"01124000","6144833",42.022652,-71.956352,155,"9"
"01089925","6741448",43.156544,-71.407181,240,"9"
"01208500","7718060",41.44212,-73.062889,260,"9"
"01073500","5845142",43.112617,-70.972153,185,"9"
"01109060","6129565",41.859623,-71.121262,84.3,"9"
"01103500","5867435",42.255238,-71.251709,183,"9"
"011230695","6163249",41.577568,-72.043381,512,"9"
"01176000","7690649",42.184742,-72.263855,150,"9"
"01022500","2677104",44.609032,-67.933594,227,"9"
"01153000","6090009",43.333179,-72.512741,158,"9"
"01173500","7690465",42.235863,-72.281082,197,"9"
"01199000","7711932",41.957272,-73.369934,634,"9"
"01081000","6739752",43.442177,-71.58709,471,"9"
"01166500","9343517",42.593872,-72.43811,372,"9"
"01157000","6776779",43.042107,-72.267471,71.1,"9"
"01168500","10294852",42.625172,-72.853455,361,"9"
"01110500","6116708",42.149704,-71.648277,141,"9"
"01104200","5867409",42.315395,-71.227501,211,"9"
"01124151","6148415",41.944,-71.90023,172,"9"
"01010000","4289887",46.698505,-69.708534,1341,"9"
"01104500","5868225",42.373207,-71.231888,251,"9"
"01099500","6771379",42.635483,-71.301323,400,"9"
"01015800","805443",46.52179,-68.369774,892,"9"
"01131500","4594661",44.410732,-71.729904,1514,"9"
"01188090","6109643",41.755997,-72.887459,378,"9"
"01125500","6148535",41.906319,-71.906075,328,"9"
"01144000","6084505",43.70536,-72.416748,690,"9"
"01096500","6075425",42.666615,-71.575562,435,"9"
"01085000","6761358",43.149315,-71.860474,368,"9"
"01064118","6724855",43.728405,-70.298805,577,"9"
"01152500","9329460",43.387135,-72.362312,269,"9"
"01054000","19335265",44.432625,-71.190979,1361,"9"
"01076500","6731463",43.750126,-71.678932,622,"9"
"01177000","7692453",42.161442,-72.495827,689,"9"
"01158000","6777935",42.994122,-72.308647,101,"9"
"01183500","6097467",42.106068,-72.700768,497,"9"
"01158110","6778033",42.924797,-72.284958,115,"9"
"01189995","6109139",41.908985,-72.760277,577,"9"
"01034000","1720007",45.257618,-68.857903,1162,"9"
"01085500","6762034",43.193115,-71.746338,427,"9"
"01111212","6116268",42.051609,-71.614792,244,"9"
"01200500","7713698",41.661198,-73.494095,996,"9"
"01160350","6778181",42.877331,-72.328453,316,"9"
"01170000","10295286",42.523293,-72.626938,557,"9"
"01042500","1025264",45.352783,-69.957611,1590,"9"
"01029500","1713454",45.733429,-68.589249,837,"9"
"01013500","724696",47.233467,-68.577705,873,"9"
"01112500","6117292",42.006226,-71.503479,416,"9"
"01066000","9314337",43.800724,-70.775291,1293,"9"
"01127000","6149075",41.596359,-71.985062,713,"9"
"01161000","6778371",42.785057,-72.488533,420,"9"
"01011000","721640",47.073555,-69.068634,1478,"9"
"01017000","805113",46.76466,-68.141876,1654,"9"
"01138500","9326224",44.110764,-72.054504,2644,"9"
"01113895","6128415",41.886734,-71.380943,474,"9"
"01081500","6741776",43.429893,-71.650284,1507,"9"
"01046500","3319220",45.04707,-69.881058,2715,"9"
"01205500","7718288",41.383476,-73.167374,1544,"9"
"01030500","3923",45.505806,-68.299759,1418,"9"
"01010500","4288603",47.097908,-69.06723,2680,"9"
"01047150","3322102",44.783176,-69.888329,3245,"9"
"01144500","9327870",43.640015,-72.316406,4092,"9"
"01054500","6710311",44.551125,-70.54425,2068,"9"
"01092000","6745688",42.949966,-71.465286,3092,"9"
"01014000","4287759",47.262672,-68.594208,5929,"9"
"01034500","1733994",45.230255,-68.651031,6422,"9"
"01100000","6746184",42.651299,-71.284012,4635,"9"
"01059000","6712623",44.062935,-70.204857,3263,"9"
"01154500","9331548",43.123497,-72.435417,5493,"9"
"01170500","6778961",42.562073,-72.55632,7860,"9"
"01172010","7698892",42.183884,-72.624306,8332,"9"
"01184000","7700898",41.990799,-72.603867,9660,"9"
"04280300","932010035",43.336517,-73.178185,-999,"9"
"04280350","10313558",43.37001,-73.21476,70.2,"9"
"04280450","10313430",43.455494,-73.280327,167,"9"
"04283000","4577448",44.361538,-72.320755,-999,"9"
"04293000","4590253",44.963924,-72.388878,131,"9"
"04293200","4590223",44.979443,-72.337158,37.1,"9"
"04276920","10313542",43.456059,-73.74041,-999,"9"
"04279490","10312430",43.603062,-73.235619,37.5,"9"
"04278300","10312650",43.65443,-73.605484,22,"9"
"04279125","10312558",43.513939,-73.524712,11.6,"9"
"04284000","4577974",44.162525,-72.450623,38.9,"9"
"04288225","4576564",44.523186,-72.77121,4.67,"9"
"04288230","4576576",44.503529,-72.776985,3.8,"9"
"04280000","10312666",43.625931,-73.308876,187,"9"
"04281500","22221053",43.627228,-72.989853,-999,"9"
"04274000","9528089",44.298126,-73.931602,116,"9"
"04286500","4577990",44.136181,-72.667747,-999,"9"
"04277510","10312840",43.611897,-73.563583,-999,"9"
"04284751","4577924",44.2495,-72.551041,-999,"9"
"04285800","4577916",44.286358,-72.572617,-999,"9"
"04287000","4577698",44.187912,-72.641006,76.1,"9"
"04282000","22221703",43.602718,-73.008705,307,"9"
"04286000","4577918",44.260345,-72.590302,397,"9"
"04279085","932010004",43.621437,-73.417549,-999,"9"
"04287300","4577910",44.278473,-72.620102,2.31,"9"
"04291000","4586370",44.61071,-72.533966,-999,"9"
"04288000","4577590",44.280159,-72.732986,139,"9"
"04278000","10312738",43.811771,-73.434425,-999,"9"
"04279040","10312380",43.71386,-73.427513,10.3,"9"
"04282200","22221675",43.813683,-73.074883,-999,"9"
"04288500","4577440",44.380383,-72.767868,-999,"9"
"04289000","4577854",44.366127,-72.77507,111,"9"
"04280800","10312318",43.804184,-73.325462,-999,"9"
"04279000","10312290",43.849548,-73.413467,234,"9"
"04293600","4590297",44.926025,-72.68779,78.6,"9"
"04293500","4590283",44.950253,-72.69751,479,"9"
"04291500","4586440",44.577065,-72.61412,-999,"9"
"04292100","4586242",44.71452,-72.597305,-999,"9"
"04282525","22220425",44.062904,-73.164192,115,"9"
"04282500","22220605",44.034573,-73.180504,628,"9"
"04293700","4590355",44.890804,-72.822571,55.1,"9"
"04274500","9528267",44.45245,-73.742149,-999,"9"
"04292000","4586326",44.622379,-72.67572,310,"9"
"04276842","10312264",43.954338,-73.453209,51.6,"9"
"04275000","9527941",44.437725,-73.680862,198,"9"
"04293795","4590375",44.872631,-72.940727,119,"9"
"04282700","22220499",44.231304,-73.044403,-999,"9"
"04276770","10311316",44.049286,-73.469818,27,"9"
"04294140","4590269",44.973274,-72.98333,11.3,"9"
"04276200","9528365",44.153065,-73.617714,-999,"9"
"04289881","4578756",44.455647,-73.010323,-999,"9"
"04294413","10314416",44.054398,-73.435844,-999,"9"
"04275500","9528411",44.453201,-73.637047,446,"9"
"04282636","22220369",44.201427,-73.208946,-999,"9"
"04276645","10311356",44.192497,-73.483162,6.47,"9"
"04282650","22220501",44.195171,-73.238281,57.1,"9"
"04290335","4578812",44.445686,-73.09948,9.9,"9"
"04282780","22220497",44.246677,-73.244537,77.2,"9"
"04293900","4590883",44.87746,-73.065994,18.6,"9"
"04276500","9528597",44.350731,-73.408142,270,"9"
"04290500","4578836",44.485928,-73.143806,1044,"9"
"04294000","166176984",44.89946,-73.117622,850,"9"
"04282795","4578818",44.372414,-73.215851,44.6,"9"
"04292500","4587250",44.678616,-73.073181,686,"9"
"04282815","4578758",44.450134,-73.19088,0.9,"9"
"04273000","9521515",44.644337,-73.743103,-999,"9"
"04290560","4578832",44.487297,-73.176514,-999,"9"
"04276069","9527945",44.426025,-73.420547,10.9,"9"
"04292770","4587096",44.84557,-73.093765,1.54,"9"
"04292810","4587092",44.854897,-73.151154,3.74,"9"
"04290580","4587154",44.552216,-73.175568,-999,"9"
"04292750","4587100",44.775093,-73.140236,22.3,"9"
"04273800","9527387",44.592754,-73.468826,67.8,"9"
"04292700","4587112",44.697353,-73.186737,8.45,"9"
"04271500","9525609",45.002033,-73.493111,243,"9"
"04273700","9527383",44.640465,-73.479355,63.3,"9"
"04273500","9521459",44.674297,-73.488068,608,"9"
"04271815","9521395",44.898571,-73.420059,50.3,"9"
"04233286","21983581",42.381065,-76.397682,27,"9"
"04233300","21983449",42.400646,-76.432518,39,"9"
"04233255","21983265",42.423298,-76.52137,86.7,"9"
"04234000","21983115",42.454651,-76.447571,126,"9"
"04235000","21982175",42.921608,-77.231209,195,"9"
"0423401815","21978911",42.54615,-76.538177,87.7,"9"
"04221000","15550135",42.12241,-77.955803,288,"9"
"04235250","21981203",42.961243,-77.083099,102,"9"
"04234254","21975983",43.066994,-77.300232,115,"9"
"04252500","15515318",43.514477,-75.31179,304,"9"
"04232482","21978203",42.679993,-76.956474,207,"9"
"04262000","15493092",44.224064,-75.075623,259,"9"
"04235299","21978101",42.713451,-76.436081,106,"9"
"04256000","15514388",43.74992,-75.325836,88.7,"9"
"04216418","15569391",42.85564,-78.279854,76.9,"9"
"04230380","15541621",42.750088,-78.137596,39.5,"9"
"04223000","15549241",42.570885,-78.041908,984,"9"
"04258000","15514760",43.89555,-75.404678,291,"9"
"04262500","15491848",44.180035,-75.321945,258,"9"
"04243783","22024680",43.096512,-75.755913,41.4,"9"
"04266500","15467693",44.241184,-74.582596,721,"9"
"04232730","21980835",42.938271,-76.763596,785,"9"
"04242500","22023328",43.29755,-75.627831,188,"9"
"04217000","15568739",42.990734,-78.188873,171,"9"
"0423406130","21979635",42.958645,-76.738518,1566,"9"
"04242640","22024822",43.243462,-75.625259,403,"9"
"04224775","15547935",42.534973,-77.704292,88.9,"9"
"04243500","22024054",43.10862,-75.654556,113,"9"
"04235440","21977249",42.935318,-76.594032,204,"9"
"04244000","22024300",43.016762,-75.851051,66.3,"9"
"04245840","22025558",43.259998,-76.002037,38.4,"9"
"04235600","21975173",43.078552,-76.646851,2815,"9"
"04226000","15547433",42.679001,-77.830063,68.3,"9"
"04249200","21622351",43.556705,-75.813515,82.5,"9"
"04236800","21974979",43.035904,-76.450394,85.9,"9"
"04213500","15582369",42.455547,-78.921326,436,"9"
"04215000","15574737",42.889557,-78.654785,96.4,"9"
"04227500","15539769",42.77499,-77.841576,1424,"9"
"04237962","21977433",42.898109,-76.166206,33.9,"9"
"04214500","15576299",42.85479,-78.755539,142,"9"
"04215500","15576309",42.82943,-78.775352,135,"9"
"04239000","21979277",42.980141,-76.153229,88.5,"9"
"04231000","15537789",43.102337,-77.883575,130,"9"
"04240010","21991043",43.037289,-76.155029,110,"9"
"04218000","15567933",43.08651,-78.648102,349,"9"
"04229500","15540125",42.943592,-77.588097,196,"9"
"04240100","21974523",43.035789,-76.192589,10,"9"
"04240105","904140174",43.054138,-76.179214,12.1,"9"
"04230500","15537859",43.004845,-77.814117,200,"9"
"04247000","22026196",43.204533,-76.222038,1439,"9"
"04240120","21974929",43.090221,-76.144562,29.9,"9"
"04228500","15539133",42.927349,-77.759491,1680,"9"
"04240300","21974253",43.082806,-76.225113,115,"9"
"04218518","15569727",42.980877,-78.764481,81.6,"9"
"04220045","15560629",43.178398,-78.384041,146,"9"
"04237496","21975021",43.162006,-76.353798,3130,"9"
"04250750","21623171",43.803154,-76.082092,137,"9"
"04232034","21633619",43.027966,-77.47963,39.2,"9"
"04267500","15465259",44.511238,-74.884163,937,"9"
"04250200","21624117",43.530499,-76.035294,238,"9"
"04260500","15514728",43.98362,-75.922745,1864,"9"
"04247055","21972840",43.220772,-76.291672,4953,"9"
"04219768","15559629",43.316807,-78.716194,84.8,"9"
"04268800","15456660",44.594791,-74.735924,171,"9"
"04232050","21633883",43.131325,-77.516708,28.9,"9"
"0422026250","15558653",43.250153,-77.749908,10.1,"9"
"04231600","15537883",43.151402,-77.609146,2474,"9"
"0423205010","21633937",43.146198,-77.510483,142,"9"
"0422016550","15559687",43.295242,-78.316925,202,"9"
"04249000","21972746",43.454811,-76.508278,5100,"9"
"04263000","15489152",44.601517,-75.38002,986,"9"
"04268000","15465127",44.840992,-74.979881,1125,"9"
"04265432","15476223",44.849354,-75.076462,598,"9"
"04269000","15456882",44.868458,-74.777763,612,"9"
"04270200","15448784",44.94828,-74.543549,92.2,"9"
"14188610","23786665",44.610538,-122.461723,1.03,"10"
"14199704","23801184",45.209347,-122.40731,0.61,"10"
"14198400","23801710",44.96167,-122.380783,0.78,"10"
"14306340","23887140",44.25288,-123.6035,5.7,"10"
"12147600","23970773",47.702991,-121.570892,5.34,"10"
"12102190","23981473",47.175655,-122.393417,2.35,"10"
"12102075","23981667",47.190651,-122.324036,13,"10"
"12073500","23989205",47.412426,-122.705017,6.47,"10"
"12091200","23990631",47.206982,-122.513901,4.73,"10"
"12091100","23990667",47.182217,-122.507065,7.33,"10"
"12090400","23990693",47.132183,-122.403168,6.25,"10"
"14219800","24242293",45.988625,-122.37101,12.6,"10"
"12190400","24256635",48.74707,-121.530777,75.4,"10"
"12157025","24279278",48.066261,-122.201218,0.5,"10"
"13018300","24432663",43.439934,-110.668892,10.6,"10"
"13095175","24494446",42.67395,-114.808487,-999,"10"
"12202310","24534746",48.77063,-122.338913,1.17,"10"
"12201960","24534874",48.657986,-122.281311,3.36,"10"
"12118400","24538536",47.370758,-122.013336,11.2,"10"
"12143700","947110178",47.434856,-121.750137,1.57,"10"
"13132513","23241230",43.508465,-113.079987,-999,"10"
"14303200","23876773",45.32444,-123.545807,3.09,"10"
"14353500","23931320",42.129436,-122.697113,8.14,"10"
"12202300","24534748",48.763111,-122.339462,3.78,"10"
"12201950","24534862",48.669609,-122.244934,4.13,"10"
"12118500","24538518",47.380844,-122.015411,12.6,"10"
"13204640","23399813",43.628971,-116.12825,6.12,"10"
"13306336","23503176",45.092007,-114.299416,17,"10"
"14138720","23736087",45.469322,-121.864899,5.08,"10"
"14138870","23736433",45.471432,-122.013229,5.46,"10"
"14206900","23805292",45.48814,-122.734619,2.37,"10"
"14211814","23815106",45.535812,-122.432823,4.94,"10"
"14211499","23815128",45.471928,-122.496208,4.69,"10"
"12039510","23844671",47.356567,-123.987816,20.4,"10"
"14353000","23930882",42.143032,-122.718483,10.7,"10"
"12210900","23955904",48.831944,-122.337227,8.96,"10"
"12137290","23963741",47.952511,-121.634506,11.6,"10"
"12157250","23990063",48.054211,-122.249962,7.92,"10"
"13095500","24491716",42.706955,-114.809799,-999,"10"
"14320934","24526862",43.42112,-123.59449,9.05,"10"
"12115700","24538136",47.365002,-121.695969,4.64,"10"
"12120000","24538338",47.603184,-122.179031,12,"10"
"12413125","23002228",47.483551,-115.897316,22,"10"
"12413130","23002252",47.486912,-115.914619,11.6,"10"
"14138800","23736071",45.455555,-121.894997,8.17,"10"
"14138900","23736093",45.498333,-122.033997,8.32,"10"
"14158790","23773393",44.337345,-122.048904,15.6,"10"
"12113347","23977932",47.383656,-122.227997,2.49,"10"
"12076800","23989319",47.216057,-123.167587,54.9,"10"
"13016305","24433101",43.616688,-110.817665,14.9,"10"
"13089500","24491446",42.589184,-114.347343,-999,"10"
"12115500","24537972",47.357395,-121.677078,13.4,"10"
"12120600","24538096",47.457504,-122.004311,17.6,"10"
"480608115242901","22893835",48.100643,-115.406303,-999,"10"
"12438900","23065369",48.971603,-119.393196,46.9,"10"
"14139800","23736041",45.442608,-122.096939,15.7,"10"
"14142800","23737123",45.526978,-122.381004,11.1,"10"
"14161500","23773411",44.21907,-122.244797,24.1,"10"
"14211315","23815506",45.426426,-122.665276,6.28,"10"
"12108500","23977660",47.269127,-122.05455,27.4,"10"
"12099600","23981299",47.18074,-122.010292,15.4,"10"
"12090500","23989483",47.144089,-122.501457,73.8,"10"
"12158032","23990033",48.102093,-122.276535,1.66,"10"
"13075983","24558407",43.063755,-112.52697,18,"10"
"13311000","23551772",44.904957,-115.328789,19.3,"10"
"14164700","23774369",44.066261,-122.93087,-999,"10"
"14211400","23815070",45.495129,-122.436272,15.36,"10"
"12212050","23956534",48.925739,-122.498512,37.8,"10"
"12148000","23970763",47.693123,-121.703072,19.7,"10"
"12113346","23977884",47.436531,-122.229485,8.44,"10"
"12178100","24255169",48.657104,-121.241386,26.9,"10"
"12117000","24537924",47.387142,-121.848137,17.2,"10"
"13306385","23503302",45.203548,-114.134186,41.1,"10"
"14180300","23780557",44.650005,-122.128174,26,"10"
"14201300","23801360",45.099873,-122.822189,15,"10"
"14036860","23822685",44.357613,-118.576057,40.14,"10"
"12209490","23956076",48.672974,-122.139267,23,"10"
"12112600","23977806",47.309933,-122.168213,66.7,"10"
"12158010","23990035",48.101379,-122.290825,9.44,"10"
"12323840","24293784",46.159439,-112.923309,26.5,"10"
"12323710","24293950",46.064568,-112.893356,13.7,"10"
"12375900","24356439",47.495094,-114.011192,7.61,"10"
"14200100","23800674",44.972439,-122.813469,25,"10"
"14211500","23815066",45.477394,-122.513275,26.8,"10"
"12024400","23850715",46.669197,-122.769577,29.6,"10"
"12148300","23970759",47.70034,-121.767456,29.6,"10"
"14219000","24241873",45.943039,-122.337906,64.1,"10"
"12446400","23065013",48.538986,-119.769775,64.6,"10"
"13311450","23551906",44.935467,-115.330826,-999,"10"
"14092750","23719653",44.754467,-121.623207,22.9,"10"
"14150800","23752608",43.911701,-122.682556,43.9,"10"
"14166500","23763161",44.043385,-123.420364,89.3,"10"
"14200300","23800692",45.008419,-122.787987,47.9,"10"
"12020800","23850611",46.445499,-123.084564,27,"10"
"14362250","23935979",42.154106,-123.066498,16,"10"
"12091500","23989475",47.196022,-122.547905,104,"10"
"12087000","24282268",46.859779,-122.315407,80.7,"10"
"12052210","24286882",47.782837,-122.969955,49.4,"10"
"12325500","24310403",46.229202,-113.293694,54,"10"
"12374250","24357005",47.823887,-114.723984,19.6,"10"
"12114500","24538014",47.34198,-121.549187,25.4,"10"
"12143900","947110179",47.446007,-121.738045,3.64,"10"
"12446150","23065235",48.604149,-119.782639,36.7,"10"
"13206305","23399353",43.675659,-116.361794,2778,"10"
"12043163","23838870",48.263466,-124.624222,32,"10"
"14316495","23894558",43.310398,-122.530846,30.4,"10"
"12447390","24384943",48.831326,-120.150108,22.1,"10"
"12306500","1170023539",49.003544,-116.179436,570,"10"
"12413370","23002082",47.475716,-116.22229,28.2,"10"
"14205400","23804986",45.681839,-123.07019,33.8,"10"
"14211550","23815062",45.452339,-122.643089,53.17,"10"
"12024000","23850681",46.585293,-122.661919,42.4,"10"
"12083000","24282076",46.734097,-122.14653,75.2,"10"
"12323720","24293942",46.099651,-112.816093,28.6,"10"
"12377150","24356265",47.323265,-113.978516,12.4,"10"
"12447285","23065279",48.298073,-119.707344,64.8,"10"
"13135520","23251451",43.789471,-114.418396,40,"10"
"13162225","23284453",41.89629,-115.426804,30.6,"10"
"13346800","23460013",46.732319,-117.021103,17.7,"10"
"13311250","23551760",44.931957,-115.335381,-999,"10"
"14162200","23773405",44.167038,-122.33223,87.7,"10"
"14201500","23800762",45.082958,-122.725327,58.7,"10"
"14314500","23894366",43.244423,-122.286369,41.6,"10"
"14312500","23894478",43.18576,-122.167213,53.9,"10"
"14332000","23923512",42.710983,-122.420067,83.8,"10"
"12097820","23980841",47.134396,-121.81366,34.3,"10"
"12158040","23990053",48.070118,-122.287125,15.4,"10"
"14113200","24504496",45.662468,-121.381248,41.5,"10"
"14034470","23659590",45.341278,-119.520874,67.9,"10"
"14208700","23809450",45.112816,-121.810234,54.4,"10"
"14299800","23872135",45.826439,-123.262878,69.78,"10"
"14314700","23894364",43.249378,-122.31459,60.4,"10"
"12147470","23970783",47.723885,-121.734138,33.3,"10"
"12096865","23981017",47.056633,-121.608704,35.1,"10"
"13334450","24227993",46.27684,-117.289955,104,"10"
"12179900","24255811",48.602772,-121.397766,49.7,"10"
"12056500","24285534",47.513321,-123.32872,57.2,"10"
"12323850","24293772",46.215603,-112.783073,60.5,"10"
"12121600","24538078",47.554832,-122.053627,56.6,"10"
"14034500","23659572",45.348949,-119.547066,96.8,"10"
"14141500","23735991",45.414879,-122.161606,23.1,"10"
"14206950","23805270",45.402485,-122.757477,31.5,"10"
"12043000","23838568",47.960114,-124.404053,129,"10"
"12010000","23864404",46.381134,-123.723686,54.8,"10"
"12145500","23970215",47.549709,-121.900536,30.6,"10"
"12143400","23970313",47.411732,-121.584282,41.6,"10"
"12427000","947010263",48.016689,-117.277245,115,"10"
"12397100","22995329",48.842556,-117.288811,51.5,"10"
"12401500","23041033",48.981964,-118.765854,2200,"10"
"12444290","23065131",48.757244,-119.408508,73.4,"10"
"12505450","23107326",46.342834,-120.189133,-999,"10"
"14096850","23719315",44.940586,-121.382149,145,"10"
"14200700","23800718",45.031368,-122.789337,72.9,"10"
"12025700","23850773",46.775749,-122.598984,40,"10"
"12035400","23856921",47.375828,-123.608086,41.3,"10"
"14338000","23923878",42.681244,-122.733147,129,"10"
"12147500","23970779",47.712791,-121.787331,39.9,"10"
"12088000","24282290",46.876186,-122.327713,34.5,"10"
"12381400","24356091",47.192867,-113.829742,57.6,"10"
"12413445","23002036",47.529171,-116.243507,73.2,"10"
"13297330","23478663",44.271652,-114.516922,29.1,"10"
"13342295","23605984",46.319584,-116.82888,30.7,"10"
"14034608","23659568",45.363232,-119.561852,147,"10"
"14138850","23736049",45.498909,-122.007683,47.9,"10"
"14158500","23773371",44.350449,-121.997398,92.4,"10"
"14187000","23785723",44.376907,-122.631042,51.8,"10"
"12020525","23850455",46.632057,-123.296432,58,"10"
"12019310","23850501",46.544022,-123.297386,68.9,"10"
"12025000","23850671",46.624676,-122.956352,155,"10"
"14315950","23894310",43.212669,-122.430443,61.6,"10"
"14308500","23901535",42.889648,-122.919731,56.9,"10"
"14375100","23945295",42.163548,-123.492531,83.9,"10"
"12137800","23963707",47.965034,-121.795143,77.1,"10"
"12142000","23970575",47.615089,-121.7127,64,"10"
"12330000","24310421",46.458042,-113.228294,70.5,"10"
"12513000","24416110",46.663662,-118.86338,234,"10"
"13016450","24433179",43.516136,-110.867905,71.1,"10"
"12445500","23065187",48.491745,-119.535957,68.2,"10"
"13150430","23267348",43.325867,-114.072914,70,"10"
"13212890","23399221",43.729248,-116.887444,-999,"10"
"14203500","23805092",45.477444,-123.121475,125,"10"
"12095000","23980763",47.129063,-122.131989,79.5,"10"
"14236200","24249034",46.595051,-122.466431,141,"10"
"12054000","24287056",47.682858,-123.017601,66.5,"10"
"12201500","24534294",48.54031,-122.343353,87.8,"10"
"12115000","24537996",47.372608,-121.635811,40.7,"10"
"14308990","23901309",42.822712,-123.127884,64.7,"10"
"12205000","23956418",48.902683,-121.860764,105,"10"
"12148500","23970755",47.695255,-121.826462,81.4,"10"
"12043300","24001093",48.246548,-124.378929,51.2,"10"
"12323760","24293816",46.132004,-112.931458,156,"10"
"12439500","23065319",48.925152,-119.419464,3195,"10"
"13342340","23605934",46.363655,-116.805534,77.8,"10"
"12208000","23956170",48.776295,-122.093918,73.3,"10"
"12138160","23963701",47.914085,-121.811249,94.2,"10"
"13240000","24177409",44.914196,-115.989693,48.9,"10"
"12060500","24285572",47.346996,-123.275169,76.3,"10"
"12323670","24293902",46.098724,-112.887474,39.5,"10"
"12464800","24397996",47.403114,-118.326904,64.7,"10"
"13018350","24432657",43.436722,-110.795547,129,"10"
"13138000","23251223",43.603195,-114.32711,86.1,"10"
"12155300","24279094",47.932331,-122.074585,127,"10"
"12323700","24293900",46.113495,-112.828613,42.5,"10"
"13083000","23184753",42.170341,-113.973244,52,"10"
"13159800","23275840",43.256065,-115.709938,70.5,"10"
"12036000","23856909",47.319962,-123.642838,74.1,"10"
"14222500","24241689",45.83466,-122.475372,125,"10"
"12323770","24293810",46.17244,-112.802101,160,"10"
"12390700","22976274",47.587925,-115.356674,182,"10"
"14020000","23648622",45.717754,-118.325073,131,"10"
"14158850","23773359",44.265518,-122.047272,184,"10"
"14209000","23809432",45.070789,-121.946617,124,"10"
"12039005","23860867",47.228798,-123.96006,132,"10"
"12013500","23864616",46.649204,-123.66436,130,"10"
"14302480","23875839",45.455112,-123.691338,156,"10"
"14309500","23901147",42.801605,-123.616158,86.9,"10"
